"id","name","full_name","owner_id","html_url","description","homepage","language","stargazers_count","watchers_count","forks_count","open_issues_count","score","license_key","license_name","readme_size","readme_has_images","readme_has_icons","year"
471107458,"fantasymap_group-main","jamdewalt/fantasymap_group-main",98490986,"https://github.com/jamdewalt/fantasymap_group-main","This repository contains the Final Project for the Fantasy Mapping group. This was created for the GEOG575: Interactive Cartography & Geovisualization course at the University of Wisconsin-Madison.",NULL,"JavaScript",0,0,0,5,1,NULL,NULL,7110,1,0,2022
106004101,"feed-forward-neural-network","AFAgarap/feed-forward-neural-network",11130276,"https://github.com/AFAgarap/feed-forward-neural-network","An implementation of the Multilayer Perceptron for breast cancer detection using the Wisconsin diagnostic dataset.",NULL,"Python",8,8,4,2,1,"gpl-3.0","GNU General Public License v3.0",8121,1,1,2017
194161116,"Flatiron_cancer","max-miller/Flatiron_cancer",47898123,"https://github.com/max-miller/Flatiron_cancer","Summative project for classification. Using the Wisconsin Breast Cancer dataset.",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,2484,1,0,2019
196510716,"FreethoughtRadio","leopheard/FreethoughtRadio",40130895,"https://github.com/leopheard/FreethoughtRadio","Kodi / XMBC / Firestick audio addon for the Freethought Radio podcast from the Freedom From Religion Foundation","https://ffrf.org","Python",1,1,0,0,1,"gpl-3.0","GNU General Public License v3.0",1381,1,0,2019
107251768,"gentrification_vulnerability","tadhgfendt/gentrification_vulnerability",28760132,"https://github.com/tadhgfendt/gentrification_vulnerability","Implementing PSU`s gentrification vulnerability scoring methodology to Milwaukee County Wisconsin",NULL,"Jupyter Notebook",0,0,0,0,1,"mit","MIT License",2639,1,0,2017
766767584,"geog777_proj1","steslowj/geog777_proj1",124192196,"https://github.com/steslowj/geog777_proj1","Shiny for python app to test relationship between cancer rate and nitrate data in wells in Wisconsin, USA",NULL,"Python",0,0,0,0,1,NULL,NULL,3391,1,0,2024
183435171,"Gondor","tmitchel/Gondor",12800342,"https://github.com/tmitchel/Gondor","A tool to track condor jobs on the Wisconsin cluster via a browser window",NULL,"Go",0,0,0,0,1,NULL,NULL,353,1,0,2019
404507079,"Graphics_Town","KailaiTang/Graphics_Town",56147372,"https://github.com/KailaiTang/Graphics_Town","This project was created for the Computer Graphics class at the University of Wisconsin in Spring of 2020 and uses the class software framework. ",NULL,"JavaScript",1,1,0,0,1,NULL,NULL,7898,1,0,2021
665164103,"HFExplorer","UW-Madison-DSI/HFExplorer",62457943,"https://github.com/UW-Madison-DSI/HFExplorer","HFExplorer is a web based viewer created by the University of Wisconsin-Madison for displaying particle physics data formatted as HistFactory workspaces.","https://www.hfexplorer.net","JavaScript",0,0,0,0,1,"mit","MIT License",2584,1,1,2023
76896754,"House_in_Newville_Wisconsin","OpeningDesign/House_in_Newville_Wisconsin",2552182,"https://github.com/OpeningDesign/House_in_Newville_Wisconsin","Open source house in Newville Wisconsin",NULL,NULL,0,0,0,0,1,NULL,NULL,909,1,0,2016
204829215,"icim_5th_academy","Team-Human-Ensemble/icim_5th_academy",54609935,"https://github.com/Team-Human-Ensemble/icim_5th_academy","about breast cancer data`s feature selection method (breast cancer wisconsin)",NULL,"Jupyter Notebook",4,4,2,0,1,NULL,NULL,5533,1,0,2019
265302416,"jhepc","aravamu2/jhepc",12982380,"https://github.com/aravamu2/jhepc","Instantaneous R0. Geofacet by Wisconsin counties.",NULL,"HTML",0,0,0,0,1,NULL,NULL,3477,1,0,2020
317978296,"JSON-Wisconsin-Data-Generator","shivajah/JSON-Wisconsin-Data-Generator",9000098,"https://github.com/shivajah/JSON-Wisconsin-Data-Generator","This repository provides a JSON data  generator inspired by Wisconsin Benchmark. Advanced features such as variable length strings using various size distributions, nullable/optional attributes, skewed attributes, etc. are added as well.",NULL,"Java",3,3,0,0,1,"mit","MIT License",16845,1,0,2020
180948027,"K-Means","nitika-garg/K-Means",10825089,"https://github.com/nitika-garg/K-Means","Using Wisconsin Breast Cancer Data Set",NULL,"Python",0,0,0,0,1,NULL,NULL,494,1,0,2019
132860610,"K-Means","tarunkolla/K-Means",35357999,"https://github.com/tarunkolla/K-Means","K means clustering for breast-cancer-wisconsin.data from scratch",NULL,"Python",4,4,2,0,1,NULL,NULL,1360,1,0,2018
194708095,"K-NearestNeighbours","HeitorCoimbra/K-NearestNeighbours",49291659,"https://github.com/HeitorCoimbra/K-NearestNeighbours",":ribbon: Python implementation of the KNN algorithm on the Wisconsin Breast Cancer Dataset using only pandas and numpy",NULL,"Python",1,1,0,0,1,"mit","MIT License",4090,1,0,2019
76500457,"kaggle-bcwd","VipulMascarenhas/kaggle-bcwd",10899050,"https://github.com/VipulMascarenhas/kaggle-bcwd","An active learner for the Breast Cancer Wisconsin (Diagnostic) Data Set ",NULL,"Python",0,0,0,0,1,NULL,NULL,4358,1,0,2016
510122698,"Kickstarter-Analysis","etdirksen/Kickstarter-Analysis",20262253,"https://github.com/etdirksen/Kickstarter-Analysis","Homework for submission and public viewing for the University of Wisconsin-Madison Data Analytics Bootcamp.",NULL,NULL,0,0,0,0,1,NULL,NULL,7020,1,0,2022
300044957,"knn-on-health","KrzysiekJa/knn-on-health",45745634,"https://github.com/KrzysiekJa/knn-on-health","ML analysis on breast`s cancer Wisconsin data.",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,5024,1,0,2020
691296155,"knowledge-map","UW-Madison-DSI/knowledge-map",62457943,"https://github.com/UW-Madison-DSI/knowledge-map","This is an is an interactive web-based mapping application that enables a visual exploration of people, collaborations, and activities at the University of Wisconsin-Madison.","https://maps.datascience.wisc.edu/knowledge","JavaScript",0,0,0,1,1,"mit","MIT License",1598,1,1,2023
212449608,"Localization-Estimation","apletta/Localization-Estimation",46828569,"https://github.com/apletta/Localization-Estimation","Repository for the Localization/Estimation project team of Wisconsin Autonomous. ",NULL,"Jupyter Notebook",1,1,0,0,1,NULL,NULL,313,1,0,2019
253146395,"LogisticRegression","boyko11/LogisticRegression",489706,"https://github.com/boyko11/LogisticRegression","Logistic Regression for the University of Wisconsin Breast Cancer Dataset",NULL,"Python",0,0,0,0,1,NULL,NULL,24153,1,0,2020
92213379,"madison-parks","kipkosek/madison-parks",20775777,"https://github.com/kipkosek/madison-parks","An app for parks in Madison, Wisconsin, using Ruby on Rails, JavaScript, the New Age Bootstrap theme, and the City of Madison Socrata API.","https://madcityparks.herokuapp.com/","Ruby",0,0,0,3,1,NULL,NULL,1807,1,0,2017
186065134,"Meshes-and-Textures","fwu96/Meshes-and-Textures",43053640,"https://github.com/fwu96/Meshes-and-Textures","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,2716,1,0,2019
629748133,"meta-hair-day","leonardojacomussi/meta-hair-day",49487171,"https://github.com/leonardojacomussi/meta-hair-day","Based in Madison, Wisconsin, Hair Day is a boutique hair salon that specializes in cut, color and styling.","https://leonardojacomussi.github.io/meta-hair-day/","CSS",0,0,0,0,1,NULL,NULL,988,1,0,2023
520181397,"metab_model","addelany/metab_model",25533347,"https://github.com/addelany/metab_model","Code and data for an aquatic ecosystem model used for studying organic carbon dynamics in six Wisconsin lakes",NULL,"R",3,3,0,0,1,NULL,NULL,3946,1,0,2022
240590311,"mlops_workflow","victorvalentee/mlops_workflow",4733160,"https://github.com/victorvalentee/mlops_workflow","Automated Machine Learning classification workflow on the Breast Cancer Wisconsin Diagnostics Dataset",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,4472,1,0,2020
223353113,"modern-numen-lumen","jhellerstein/modern-numen-lumen",384577,"https://github.com/jhellerstein/modern-numen-lumen","University of Wisconsin Modern Numen Lumen Logo",NULL,NULL,0,0,0,0,1,NULL,NULL,729,1,0,2019
483585553,"Multilayer-Perceptron","SKTPausanias/Multilayer-Perceptron",45973042,"https://github.com/SKTPausanias/Multilayer-Perceptron"," Implementation of  a multilayer perceptron, in order to predict whether a cancer is malignant or benign on a dataset of breast cancer diagnosis from Wisconsin",NULL,"Python",0,0,0,0,1,"gpl-2.0","GNU General Public License v2.0",9731,1,0,2022
415751534,"nitrate_cancer_esrI_dashboard","bstrock/nitrate_cancer_esrI_dashboard",54157762,"https://github.com/bstrock/nitrate_cancer_esrI_dashboard","ESRI Dashboard example: Wisconsin Nitrate Cancer Explorer.  Uses Jupyter Notebooks, ArcGIS Online, and ESRI Experience Builder","https://uw-mad.maps.arcgis.com/apps/webappviewer/index.html?id=7d7e739eff3d45d490ea207f4c7ee40f","Jupyter Notebook",1,1,0,0,1,NULL,NULL,2777,1,0,2021
113100927,"NRI-authoring-Backend","JerryHu1994/NRI-authoring-Backend",12774880,"https://github.com/JerryHu1994/NRI-authoring-Backend","Git repo for NRI industrial authoring environment project in Wisconsin HCI lab (Backend Part)",NULL,"HTML",0,0,1,0,1,NULL,NULL,6768,1,0,2017
82580873,"oblique-photo-viewer","CaitW/oblique-photo-viewer",8647176,"https://github.com/CaitW/oblique-photo-viewer","Wisconsin Shoreline Inventory and Oblique Photo Viewer",NULL,"JavaScript",2,2,0,18,1,NULL,NULL,6444,1,0,2017
143890531,"Organic_Grocery_Store","OpeningDesign/Organic_Grocery_Store",2552182,"https://github.com/OpeningDesign/Organic_Grocery_Store","An Organic Grocery Store in Wisconsin",NULL,NULL,1,1,0,0,1,NULL,NULL,1356,1,0,2018
693936749,"Osc-53219","Osc-53219/Osc-53219",102975104,"https://github.com/Osc-53219/Osc-53219","Hi , I`m Oscar a passionate Software Engineer from Wisconsin!",NULL,NULL,0,0,0,0,1,NULL,NULL,10078,1,1,2023
280262914,"Park-planner","YengHV/Park-planner",61241205,"https://github.com/YengHV/Park-planner","Park Planner displays information, and a five-day weather forecast, for all state and national parks located in Iowa, Minnesota, North Dakota, South Dakota, and Wisconsin.","https://parkplannerarty.herokuapp.com/","JavaScript",0,0,0,0,1,NULL,NULL,1443,1,0,2020
542411283,"perception-challenge-solution","jerluo/perception-challenge-solution",8335499,"https://github.com/jerluo/perception-challenge-solution","Wisconsin Autonomous perception coding challenge ",NULL,"Python",0,0,0,0,1,NULL,NULL,1335,1,0,2022
702345890,"perception_challenge","borisrokhmanov/perception_challenge",70663795,"https://github.com/borisrokhmanov/perception_challenge","Wisconsin Autonomous perception challenge",NULL,"Python",0,0,0,0,1,NULL,NULL,1920,1,0,2023
575833065,"pfDA_Project2","fabiofabrizi/pfDA_Project2",1177765,"https://github.com/fabiofabrizi/pfDA_Project2","Investigation of the Wisconsin Breast Cancer dataset",NULL,"Jupyter Notebook",0,0,0,0,1,"mit","MIT License",3021,1,1,2022
512310825,"portfolio-react","cghudson/portfolio-react",96785153,"https://github.com/cghudson/portfolio-react","This React Portfolio features projects completed during the University of Wisconsin Extended Campus Coding Bootcamp in order to showcase my work to potential employers and collaborators",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,3051,1,0,2022
696398414,"Rave-Ramble","nathen418/Rave-Ramble",23101313,"https://github.com/nathen418/Rave-Ramble","Developed for INFOST 490 at the University of Wisconsin Milwaukee (2023). This is a MVP, not intended for production, thrown together quickly","https://raveramble.com","PHP",1,1,0,0,1,"mit","MIT License",484,1,0,2023
77249461,"reforestation-camp-map","ryanbaumann/reforestation-camp-map",4342845,"https://github.com/ryanbaumann/reforestation-camp-map","County park trail map for Brown County, Wisconsin ","https://bl.ocks.org/ryanbaumann/raw/8fee54a62b06b872ca7ac39e1f63ddc6/a93300e9e48e9e47a4a565ef4cbb30bddf7e9034/#13/44.6667/-88.0813","CSS",1,1,0,0,1,"mit","MIT License",748,1,0,2016
298367517,"Ribeiro-data","Wisc-Weeds/Ribeiro-data",71844093,"https://github.com/Wisc-Weeds/Ribeiro-data","Data project from Victor Ribeiro from Wisconsin",NULL,"R",0,0,0,0,1,NULL,NULL,94,1,0,2020
244801864,"SAFEwalk-mobile","mujahidfa/SAFEwalk-mobile",17759705,"https://github.com/mujahidfa/SAFEwalk-mobile","A mobile app for the University of Wisconsin`s SAFEwalk service.","https://transportation.wisc.edu/safewalk/","JavaScript",3,3,3,0,1,NULL,NULL,4071,1,0,2020
179170480,"Scale-Boy-Demo-Fullstack","JuCJeff/Scale-Boy-Demo-Fullstack",25650968,"https://github.com/JuCJeff/Scale-Boy-Demo-Fullstack","This is the repository for Scale Boy fitness kitchen robot full-stack web application project on Raspberry Pi for Human Computer Interaction undergraduate research study in University of Wisconsin-Madison.",NULL,"JavaScript",2,2,0,2,1,NULL,NULL,1761,1,0,2019
325105890,"scatter-plot","prerakpatelca/scatter-plot",61062101,"https://github.com/prerakpatelca/scatter-plot","This is a python program where we are reading CSV file with the dataset of Breast Cancer with label of Benign or Malignant and features attached with it. We are shuffling the data set and we will use first 75% of the data set in training set and other 25% of the data set in testing data. We use this data to plot scatter plots for three pairs of the features. Next, we are plotting the bar chart for the frequency of the labels.  Source for the data set : http://archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+%28Diagnostic%29",NULL,"Python",0,0,1,0,1,NULL,NULL,1986,1,0,2020
353805209,"shawtown-web","Shawtown-Neighborhood-Association/shawtown-web",79984713,"https://github.com/Shawtown-Neighborhood-Association/shawtown-web","A (Gatsby-based) web site for the Shawtown Neighborhood Association",NULL,"TypeScript",0,0,0,7,1,NULL,NULL,1397,1,0,2021
155889435,"SingleLayer_NN","Delkhaz/SingleLayer_NN",22335156,"https://github.com/Delkhaz/SingleLayer_NN","Single layer Neural Network that solves the Iris and Breast Cancer Wisconsin (Diagnostic) data sets",NULL,"Jupyter Notebook",0,0,0,0,1,"mit","MIT License",393,1,0,2018
328246113,"Slank","MelanieJindali/Slank",58493602,"https://github.com/MelanieJindali/Slank","Slank is a producer, engineer, and DJ based in Madison, Wisconsin. This site is to showcase the artist`s latest projects, collaborations and merchandise.","https://slankmusic.com","JavaScript",0,0,0,0,1,NULL,NULL,511,1,0,2021
198458539,"SnapshotSESYNC","buegee211/SnapshotSESYNC",45368289,"https://github.com/buegee211/SnapshotSESYNC","Snapshot Wisconsin SESYNC Project",NULL,NULL,0,0,0,0,1,NULL,NULL,688,1,0,2019
162253915,"software-RAID","amanchadha/software-RAID",20895241,"https://github.com/amanchadha/software-RAID","Software RAID Manager | C | Supports RAID 0, 1, 4, 5 and 10 | Capable of normal mode operation (no failures), working with one failed disk and restoring normal mode with a new disk",NULL,"C",10,10,3,0,1,NULL,NULL,5583,1,0,2018
28719671,"Sports_Complex","OpeningDesign/Sports_Complex",2552182,"https://github.com/OpeningDesign/Sports_Complex","A Sports Complex in Southern Wisconsin",NULL,"Max",8,8,8,2,1,NULL,NULL,1328,1,0,2015
52806328,"Sports_Complex_2.0","OpeningDesign/Sports_Complex_2.0",2552182,"https://github.com/OpeningDesign/Sports_Complex_2.0","A Sports Complex in Southeastern Wisconsin",NULL,NULL,0,0,1,0,1,NULL,NULL,977,1,0,2016
416426430,"SQL-Project","Bennett-Wendorf/SQL-Project",49812183,"https://github.com/Bennett-Wendorf/SQL-Project","This is our final project for CS 364: Introduction to Database Management Systems at the University of Wisconsin - La Crosse. Authors: Bennett Wendorf and Connor Marks","https://tasks.bennettwendorf.dev","JavaScript",0,0,0,0,1,"mit","MIT License",8161,1,1,2021
