"id","name","full_name","owner_id","html_url","description","homepage","language","stargazers_count","watchers_count","forks_count","open_issues_count","score","license_key","license_name","readme_size","readme_has_images","readme_has_icons","year"
760948978,"2024-wisconsin-maps","epaulson/2024-wisconsin-maps",315267,"https://github.com/epaulson/2024-wisconsin-maps","A quick little experiment visualizing the new Wisconsin Assembly maps (and maybe the Senate next)",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,6123,0,0,2024
186064443,"2D-Curves","fwu96/2D-Curves",43053640,"https://github.com/fwu96/2D-Curves","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,1577,0,0,2019
324818834,"3D_clinostat","dr-richard-barker/3D_clinostat",8679982,"https://github.com/dr-richard-barker/3D_clinostat","Insight Wisconsin 3D clinostat ",NULL,NULL,1,1,1,0,1,NULL,NULL,713,0,0,2020
334847141,"487-DBImplementation","MinjinEn/487-DBImplementation",7389991,"https://github.com/MinjinEn/487-DBImplementation","Data is generated based on the Wisconsin Benchmark",NULL,"Python",0,0,1,0,1,NULL,NULL,4536,1,0,2021
227257334,"605project","605Group17Genes/605project",58757932,"https://github.com/605Group17Genes/605project","STAT605 class project at University of Wisconsin-Madison.",NULL,"HTML",0,0,1,0,1,NULL,NULL,1439,0,0,2019
120195212,"628Module1-Bodyfat","ModelerGuanxuSu/628Module1-Bodyfat",52952007,"https://github.com/ModelerGuanxuSu/628Module1-Bodyfat","This is a group assignment of course STAT 628, University of Wisconsin-Madison. The main target is to predict a male`s body fat percentage by some measurable variables.",NULL,"Jupyter Notebook",0,0,1,0,1,NULL,NULL,484,0,0,2018
144624997,"7-eleven-wisconsin","lauraschultz/7-eleven-wisconsin",7410544,"https://github.com/lauraschultz/7-eleven-wisconsin","Calculate most efficient route between all 16 of Wisconsin`s 7-Eleven locations",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,250,1,0,2018
472161403,"777Project1-Wisconsin-Nitrate","avstark-gis/777Project1-Wisconsin-Nitrate",46947337,"https://github.com/avstark-gis/777Project1-Wisconsin-Nitrate",NULL,NULL,"JavaScript",0,0,1,0,1,NULL,NULL,2807,0,0,2022
57077840,"a3-davidjuliancaldwell-shirleyswirley-jamesbrains","CSE512-16S/a3-davidjuliancaldwell-shirleyswirley-jamesbrains",17887297,"https://github.com/CSE512-16S/a3-davidjuliancaldwell-shirleyswirley-jamesbrains","Visualization of prognostic outcome with cellular features for the Wisconsin Breast Cancer prognosis dataset.","https://cse512-16s.github.io/a3-davidjuliancaldwell-shirleyswirley-jamesbrains/","JavaScript",0,0,0,0,1,NULL,NULL,9198,1,0,2016
155903349,"abhayk1201.github.io","abhayk1201/abhayk1201.github.io",17141362,"https://github.com/abhayk1201/abhayk1201.github.io","Personal homepage: http://pages.cs.wisc.edu/~abhayk/     OR                ","https://abhayk1201.github.io/","HTML",0,0,0,0,1,NULL,NULL,642,0,0,2018
756025928,"academic-portfolio","haotingtan/academic-portfolio",66400887,"https://github.com/haotingtan/academic-portfolio","This repository contains programming projects done during the time I was educated in University of Wisconsin-Madison",NULL,"HTML",0,0,0,0,1,NULL,NULL,703,0,0,2024
708281967,"acculynxEXT","ridgetopexteriors/acculynxEXT",148669151,"https://github.com/ridgetopexteriors/acculynxEXT","Created by Ridge Top Exteriors (Wisconsin Rapids Office): Automatically schedule follow-up calls in AccuLynx for optimized time management and profitability. The calendar will intelligently schedule follow-ups based on profitability and resource availability.","https://www.ridgetopexteriors.com/","JavaScript",0,0,0,0,1,NULL,NULL,5832,0,0,2023
91300639,"Accuracy-comparison-of-ML-classification-techniques","komprogram/Accuracy-comparison-of-ML-classification-techniques",28727647,"https://github.com/komprogram/Accuracy-comparison-of-ML-classification-techniques","We used four classification techniques of Machine Learning,namely Naive Bayes ,Support Vector Machine,Decision Tree Classifier,K nearest neighbors.Algorithms were implemented in python on the Wisconsin Dataset of Breast Cancer.",NULL,"Python",0,0,0,0,1,NULL,NULL,282,0,0,2017
337197415,"ACPFDane","mattdiebel/ACPFDane",15332935,"https://github.com/mattdiebel/ACPFDane","Modified version of the Agricultural Conservation Planning Framework for Dane County, Wisconsin",NULL,"Python",1,1,1,0,1,NULL,NULL,639,0,0,2021
604760880,"active_passive_learning_based_models","rashmibhaskar/active_passive_learning_based_models",50526525,"https://github.com/rashmibhaskar/active_passive_learning_based_models","Machine Learning & Data Science : Supervised, Semi-Supervised, and Unsupervised Learning on Breast Cancer Wisconsin (Diagnostic) Data Set. ",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,258,0,0,2023
731802896,"ada-2023-wi","Coleridge-Initiative/ada-2023-wi",37301016,"https://github.com/Coleridge-Initiative/ada-2023-wi","Wisconsin ADA 2023 training class focused on unemployment to reemployment transitions ","https://coleridge-initiative.github.io/ada-2023-wi/","TeX",0,0,0,0,1,NULL,NULL,1367,0,0,2023
744123076,"AdaBoost","saraabme/AdaBoost",96679262,"https://github.com/saraabme/AdaBoost","Explore the application of AdaBoost utilizing the Wisconsin breast cancer dataset.",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,1241,0,0,2024
298362664,"Adaptation-study","Wisc-Weeds/Adaptation-study",71844093,"https://github.com/Wisc-Weeds/Adaptation-study","Palmer adaptation study in Wisconsin/Nebraska/Illinois - 2018/2019",NULL,"TeX",0,0,0,0,1,NULL,NULL,86,0,0,2020
438430249,"AdoptWisconsinPets","hansjm10/AdoptWisconsinPets",10294802,"https://github.com/hansjm10/AdoptWisconsinPets","Repository for the website www.adoptpetswisconsin.com",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,76,0,0,2021
463931853,"Adverse-Weather-Object-Tracking","jonvanveen/Adverse-Weather-Object-Tracking",56141068,"https://github.com/jonvanveen/Adverse-Weather-Object-Tracking","By Jon Van Veen, Han Wang, and Danica Fliss for the course CS 766: Computer Vision at University of Wisconsin-Madison",NULL,"Python",0,0,0,0,1,NULL,NULL,5908,1,0,2022
459605475,"aerial_survey_analysis","jaymwin/aerial_survey_analysis",15041654,"https://github.com/jaymwin/aerial_survey_analysis","Data, analysis, and automated reporting for the Wisconsin Waterfowl Breeding Population Survey",NULL,"R",0,0,0,0,1,NULL,NULL,763,0,0,2022
479866719,"Age-pyramid-","abdussamadma/Age-pyramid-",34982523,"https://github.com/abdussamadma/Age-pyramid-","Age pyramid of Wisconsin and compare it with the state capital Dane county (Madison).",NULL,"R",0,0,0,3,1,"mit","MIT License",103,0,0,2022
460598847,"AI-in-Enterprise-2","radroid/AI-in-Enterprise-2",25481060,"https://github.com/radroid/AI-in-Enterprise-2","Solution to Assignment #2, where a simple ML model for the Wisconsin Breast Cancer dataset.",NULL,"Jupyter Notebook",0,0,0,0,1,"mit","MIT License",553,0,1,2022
670500027,"AI-ML-NN-medical-diagnostics-etc","jkanie/AI-ML-NN-medical-diagnostics-etc",11370523,"https://github.com/jkanie/AI-ML-NN-medical-diagnostics-etc","My project on Machine Learning (Neural Networks, kNN, Naive Bayes, Logistic Regression, SVM) (Python (tensorflow, numpy, pandas, matplotlib, sklearn, imblearn, etc.)) on Breast Cancer Wisconsin (Diagnostic) Data Set. Good results -- SVM shows best.",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,284,0,0,2023
753683803,"AIDI_2004_Lab_2_100938687","kunalkrishan19/AIDI_2004_Lab_2_100938687",145516112,"https://github.com/kunalkrishan19/AIDI_2004_Lab_2_100938687","Build a ML model for Breast Cancer Wisconsin (Diagnostic) Data set in jupyter notebook.",NULL,NULL,0,0,0,0,1,NULL,NULL,1838,0,0,2024
358488089,"aids-walk-team-fundraising-scraper","zthomae/aids-walk-team-fundraising-scraper",884552,"https://github.com/zthomae/aids-walk-team-fundraising-scraper","A toy project that periodically scrapes AIDS Walk Wisconsin fundraising data for a team and notifies you of your standing within it.",NULL,"HCL",0,0,0,0,1,"bsd-3-clause","BSD 3-Clause ""New"" or ""Revised"" License",5205,0,0,2021
457498790,"air-pollution-analysis","stevehizmi/air-pollution-analysis",36041377,"https://github.com/stevehizmi/air-pollution-analysis","Analysis of Covid-19 affect on air pollution in the Wisconsin counties of Dane, Waukesha, and Milwaukee",NULL,"HTML",0,0,0,0,1,NULL,NULL,272,0,0,2022
337558398,"alder_census_explorer","vgXhc/alder_census_explorer",11335221,"https://github.com/vgXhc/alder_census_explorer","Retrieve key demographic facts about aldermanic districts in Madison, Wisconsin.",NULL,"HTML",0,0,0,0,1,"mit","MIT License",105,0,0,2021
235717828,"All-Saints-Church","kingb29/All-Saints-Church",44446718,"https://github.com/kingb29/All-Saints-Church","A Website built for Website Development at University of Wisconsin Oshkosh",NULL,"PHP",0,0,0,0,1,NULL,NULL,14,0,0,2020
662798072,"ALP","shiueo-storage/ALP",126125971,"https://github.com/shiueo-storage/ALP","Wisconsin-Madison Accelerated Learning Program",NULL,"Python",0,0,0,0,1,"mit","MIT License",1394,1,0,2023
226419066,"Amazon-Categories-Network-React-App","fwu96/Amazon-Categories-Network-React-App",43053640,"https://github.com/fwu96/Amazon-Categories-Network-React-App","This is the project done for CS765 course at University of Wisconsin-Madison, Fall 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,2877,0,0,2019
645121012,"AML_Tubes","khalilullahalfaath/AML_Tubes",75381803,"https://github.com/khalilullahalfaath/AML_Tubes","This repository aims to classify Breast Cancer Wisconsin (Diagnostic) repo using TPOT AutoML",NULL,NULL,0,0,1,0,1,NULL,NULL,429,0,0,2023
466774241,"Analysis-Prediction-of-Walmart-Sales","GlykeriaCh/Analysis-Prediction-of-Walmart-Sales",98921619,"https://github.com/GlykeriaCh/Analysis-Prediction-of-Walmart-Sales","The goal of this project is to analyze and predict the sales of Walmart in the three states California, Texas and Wisconsin from from 2011-02-01 to 2014-12-31.",NULL,"R",0,0,0,0,1,NULL,NULL,203,0,0,2022
162384672,"Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals","amanjeetsahu/Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals",36862039,"https://github.com/amanjeetsahu/Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals",NULL,NULL,"R",0,0,0,0,1,NULL,NULL,748,0,0,2018
229125504,"Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals","eshwar-renukaradhya/Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals",59065851,"https://github.com/eshwar-renukaradhya/Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals","The dataset used is restricted to the city of Wisconsin and relates to the patients in the age group 0-17 years. The goals of this project are: To find the age category of people who frequent the hospital and has the maximum expenditure, To find the diagnosis related group that has maximum hospitalization and expenditure, To analyze severity of the hospital costs by age and gender for proper allocation of resources etc.",NULL,NULL,0,0,0,0,1,NULL,NULL,493,0,0,2019
434312259,"Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals---By-R","Swathi-V-Hebbar/Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals---By-R",95171850,"https://github.com/Swathi-V-Hebbar/Analyze-the-Healthcare-cost-and-Utilization-in-Wisconsin-hospitals---By-R",NULL,NULL,"R",0,0,0,0,1,NULL,NULL,1209,0,0,2021
317393794,"Analyze-the-Healthcare-cost-in-Wisconsin-Hospitals-","swathi-nr06/Analyze-the-Healthcare-cost-in-Wisconsin-Hospitals-",75286514,"https://github.com/swathi-nr06/Analyze-the-Healthcare-cost-in-Wisconsin-Hospitals-",NULL,NULL,"R",0,0,0,0,1,NULL,NULL,957,0,0,2020
215721331,"Android-Apps","Ahmed-Dghaies/Android-Apps",32023499,"https://github.com/Ahmed-Dghaies/Android-Apps","During my year of study in the university of Wisconsin stout i went through mobile development course and these are the labs that i did during the first semester",NULL,"Kotlin",0,0,0,0,1,NULL,NULL,14,0,0,2019
230006870,"ann_chiSquare","pulunghendroprastyo/ann_chiSquare",13060882,"https://github.com/pulunghendroprastyo/ann_chiSquare","Data Global Cancer Observatory 2018 dari World Health Organization (WHO) menunjukkan kasus kanker yang paling banyak terjadi di Indonesia adalah kanker payudara, yakni 58.256 kasus atau 16,7% dari total 348.809 kasus kanker. Metode Fine Needle Aspiration (FNA) merupakan metode untuk mendiagnosis kanker payudara yang saat ini paling disukai karena mudah dilakukan, aman, dan murah tetapi tingkat akurasinya masih bervariasi. Oleh sebab itu, dibutuhkan algoritme yang dapat mendiagnosis tes FNA dengan akurasi yang tinggi. Penggunaan machine learning saat ini lagi tren digunakan oleh kalangan peneliti untuk melakukan klasifikasi atau prediksi penyakit. Algoritme Artificial Neural Network (ANN) Backpropagation merupakan algoritme yang memiliki akurasi yang cukup baik tetapi memiliki waktu komputasi yang cukup lama. Penggunaan seleksi fitur untuk memilih fitur terbaik mampu meningkatkan akurasi dan mempercepat waktu komputasi. Chi-Square adalah seleksi fitur yang mampu menghilangkan fitur noise dan memilih fitur terbaik. Oleh karena itu, penelitian ini menggunakan kombinasi algoritme ANN Backpropagation dan Chi-Square untuk melakukan klasifikasi kanker payudara menggunakan Wisconsin Breast Cancer Dataset. Hasil penelitian ini menunjukkan bahwa kombinasi algoritme ANN Backpropagation dengan Chi-Square mampu melakukan klasifikasi/prediksi kanker payudara dengan sangat baik. Arsitektur atau model terbaik kombinasi ANN dengan Chi-Square yaitu 15 input layer, 1 hidden layer 10 node, dan 2 ouput layer dengan menggunakan 150 epoch. Arsitektur tersebut memiliki performa terbaik dengan nilai accuracy sebesar 96,49%, precision 100%, recall 94,36%, f1-score 97,10% dan AUC 97,18%. Penggunaan Chi-Square sebagai seleksi fitur mampu meningkatkan performa algoritme ANN Backpropagation baik dari segi akurasi maupun waktu komputasi.",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,2120,0,0,2019
260284036,"ANN_Classification","iamchetansharma8/ANN_Classification",54721715,"https://github.com/iamchetansharma8/ANN_Classification","Tensorflow 2.0 and keras are used for Breast cancer wisconsin (diagnostic) dataset.",NULL,"Jupyter Notebook",1,1,0,0,1,NULL,NULL,866,0,0,2020
126396898,"anomaly_detection","yhuangbl/anomaly_detection",14951226,"https://github.com/yhuangbl/anomaly_detection","Methods for anomaly detection (outlier detection) on UCI ML Breast Cancer Wisconsin (Diagnostic) dataset",NULL,"Jupyter Notebook",4,4,1,0,1,NULL,NULL,405,0,0,2018
420661736,"Applied-Machine-Learning","MarahRamadan/Applied-Machine-Learning",41919612,"https://github.com/MarahRamadan/Applied-Machine-Learning","Breast Cancer Wisconsin (Diagnostic) Database ",NULL,"Jupyter Notebook",0,0,1,0,1,NULL,NULL,97,0,0,2021
282970683,"Applying-Predictive-Analytic-Capabilities-for-CardioMEMS-Patients","yelirkram/Applying-Predictive-Analytic-Capabilities-for-CardioMEMS-Patients",46795676,"https://github.com/yelirkram/Applying-Predictive-Analytic-Capabilities-for-CardioMEMS-Patients","Paper and code for my Wisconsin Data Science Capstone project in conjunction with the University of Kansas Health System to apply predictive analytics to heart failure patients with a CardioMEMS device.",NULL,"R",0,0,0,0,1,NULL,NULL,3218,0,0,2020
159699693,"APx-rpcsvc","uwcms/APx-rpcsvc",2050799,"https://github.com/uwcms/APx-rpcsvc","Gen 1 University of Wisconsin RPCsvc",NULL,"C++",1,1,4,1,1,NULL,NULL,804,0,0,2018
449970380,"aros-repo","rosolebo/aros-repo",95456779,"https://github.com/rosolebo/aros-repo","Repo for Wisconsin University digital skills program",NULL,"HTML",0,0,0,0,1,NULL,NULL,12,0,0,2022
298368065,"Arsenijevic-data","Wisc-Weeds/Arsenijevic-data",71844093,"https://github.com/Wisc-Weeds/Arsenijevic-data","Nikola Arsenijevic projects from Wisconsin",NULL,"R",0,0,0,0,1,NULL,NULL,62,0,0,2020
55385808,"Artificial-Intelligence","richardljs/Artificial-Intelligence",6555683,"https://github.com/richardljs/Artificial-Intelligence","CS 540 class offered at the University of Wisconsin-Madison",NULL,"Java",1,1,0,0,1,NULL,NULL,86,0,0,2016
156506724,"Artificial-Neural-Network","bhavaniprasad73/Artificial-Neural-Network",35183461,"https://github.com/bhavaniprasad73/Artificial-Neural-Network","Artificial Neural Network - Wisconsin Breast Cancer Detection",NULL,"Jupyter Notebook",4,4,2,0,1,NULL,NULL,173,0,0,2018
532220999,"Assembly-To-Upper","DylanK1011/Assembly-To-Upper",33703716,"https://github.com/DylanK1011/Assembly-To-Upper","Fourth project in CS 354 at University of Wisconsin. Introduction to assembly language (Spring 2022)",NULL,"Assembly",0,0,0,0,1,NULL,NULL,121,0,0,2022
366532100,"autoenconder","DianaMosquera/autoenconder",12738794,"https://github.com/DianaMosquera/autoenconder","An autoencoder implementation on the wisconsin breast cancer dataset",NULL,"Jupyter Notebook",1,1,0,0,1,NULL,NULL,15,0,0,2021
626960924,"Automated-Machine-Learning-Using-TPOT","beliaazzhr/Automated-Machine-Learning-Using-TPOT",75405613,"https://github.com/beliaazzhr/Automated-Machine-Learning-Using-TPOT","Tugas Besar 1 Pembelajaran Mesin Lanjut menggunakan database Breast Cancer Wisconsin (Diagnostic).",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,1008,0,0,2023
213229180,"AutonomousControlsPipeline","rlgriffin2/AutonomousControlsPipeline",47584702,"https://github.com/rlgriffin2/AutonomousControlsPipeline","(Temporary) Repository for the Controls Stack Pipeline of Wisconsin Autonomous.",NULL,"C++",0,0,0,0,1,NULL,NULL,109,0,0,2019
297799405,"AWSeniorSem","SixtyGig/AWSeniorSem",38166922,"https://github.com/SixtyGig/AWSeniorSem","Austin Winkler`s Senior Seminar Project for his Computer Science Degree at Concordia University Wisconsin.",NULL,"C#",1,1,0,0,1,NULL,NULL,7662,0,0,2020
468209379,"badaxoutfitterscom","christopher-kapic/badaxoutfitterscom",59740769,"https://github.com/christopher-kapic/badaxoutfitterscom","Bad Ax Outfitters hunting in Wisconsin. Created with NextJS, Contentful, Stripe, and more.",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,1581,0,0,2022
180384286,"badger-thermoclines","keithbollt/badger-thermoclines",46606471,"https://github.com/keithbollt/badger-thermoclines","This is for a final project for ENVIRON 872 at Duke University. I am looking at NTLR data to determine thermocline movement on 9 Wisconsin lakes.",NULL,NULL,0,0,0,0,1,"gpl-3.0","GNU General Public License v3.0",2808,0,0,2019
324314398,"badgerhacks.github.io","badgerhacks/badgerhacks.github.io",76580055,"https://github.com/badgerhacks/badgerhacks.github.io","Website for BadgerHacks hackathon. ","https://badgerhacks.github.io/","JavaScript",0,0,0,0,1,NULL,NULL,595,0,0,2020
33887048,"BadRiverGroundwater","USGS-WiM/BadRiverGroundwater",8713649,"https://github.com/USGS-WiM/BadRiverGroundwater","3 map applications to support groundwater modeling in the Bad River watershed, northern Wisconsin",NULL,"JavaScript",1,1,4,0,1,"other","Other",3347,1,0,2015
506403813,"BarDice","mweiss427/BarDice",22085759,"https://github.com/mweiss427/BarDice","Wisconsin Bar Die - Online",NULL,"CSS",0,0,0,0,1,"mit","MIT License",2453,0,0,2022
77877296,"barsofwisconsin","sawedge/barsofwisconsin",12577453,"https://github.com/sawedge/barsofwisconsin","Script to scrape and plot all locations of all bars in Wisconsin",NULL,"Jupyter Notebook",0,0,0,0,1,"mit","MIT License",288,0,0,2017
186063785,"Basic-Drawing","fwu96/Basic-Drawing",43053640,"https://github.com/fwu96/Basic-Drawing","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,1373,0,0,2019
186065788,"Basic-Graphic-Town","fwu96/Basic-Graphic-Town",43053640,"https://github.com/fwu96/Basic-Graphic-Town","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,1773,0,0,2019
186065554,"Basic-Shaders","fwu96/Basic-Shaders",43053640,"https://github.com/fwu96/Basic-Shaders","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,2489,0,0,2019
186064556,"Basic-THREE","fwu96/Basic-THREE",43053640,"https://github.com/fwu96/Basic-THREE","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"JavaScript",0,0,0,0,1,NULL,NULL,1438,0,0,2019
186063948,"Basic-Transformations","fwu96/Basic-Transformations",43053640,"https://github.com/fwu96/Basic-Transformations","This is the project done for CS559 course at University of Wisconsin-Madison, Spring 2019",NULL,"HTML",0,0,0,0,1,NULL,NULL,2863,0,0,2019
708575710,"bcClassification","actrina/bcClassification",72892138,"https://github.com/actrina/bcClassification","Breast Cancer Wisconsin (Diagnostic) database for an Exploration Data Analysis excercise. ",NULL,"Python",0,0,0,0,1,NULL,NULL,110,0,0,2023
716524535,"BCW-Dataset-Tumor-Prediction-using-Machine-Learning","MarioPasc/BCW-Dataset-Tumor-Prediction-using-Machine-Learning",120520768,"https://github.com/MarioPasc/BCW-Dataset-Tumor-Prediction-using-Machine-Learning","A comprehensive analysis of the Wisconsin Breast Cancer Dataset using scikit-learn. This repository includes code for preprocessing (PCA, normalization), and machine learning model implementation (Naive Bayes, Decision Trees, KNN, SVM, MLP) with detailed plots to visualize the study outcomes.",NULL,"Jupyter Notebook",2,2,0,0,1,"mit","MIT License",1690,0,0,2023
755003742,"BCW-Diagnostic-PCA-Bayes","Andrei-AlexandruRusu/BCW-Diagnostic-PCA-Bayes",92977944,"https://github.com/Andrei-AlexandruRusu/BCW-Diagnostic-PCA-Bayes","Supervised Classification of the Breast Cancer Wisconsin (Diagnostic) Dataset Using PCA and Bayesian Classifier",NULL,"Jupyter Notebook",0,0,0,0,1,NULL,NULL,2791,0,0,2024
101561404,"BC_kmeans","abovethecloud/BC_kmeans",11526288,"https://github.com/abovethecloud/BC_kmeans","Python application of the K-Means algorithm to the classification of cancer masses performed on the Breast Cancer Wisconsin (Diagnostic) Data Set <<https://www.kaggle.com/uciml/breast-cancer-wisconsin-data>>",NULL,"Python",0,0,0,0,1,NULL,NULL,1952,0,0,2017
55796613,"beer-near","datahub/beer-near",3492801,"https://github.com/datahub/beer-near","List of Wisconsin breweries","http://projects.jsonline.com/apps/BeerNear/","JavaScript",1,1,0,21,1,NULL,NULL,1258,0,0,2016
258355785,"beerCheeseSports","bradutegaard/beerCheeseSports",13151481,"https://github.com/bradutegaard/beerCheeseSports","A Wisconsin sports blog",NULL,"JavaScript",0,0,0,1,1,"mit","MIT License",5435,0,1,2020
764889738,"Beilfuss-Masters-Thesis","etbeilfuss/Beilfuss-Masters-Thesis",109105225,"https://github.com/etbeilfuss/Beilfuss-Masters-Thesis","This repository holds data regarding my thesis research on underutilized timber species in Wisconsin. The full text thesis is available via Minds@UW by searching ""Underutilized Timber Species in Wisconsin: Exploring Potentials for Future Markets."" Also potentially available from the following link: https://minds.wisconsin.edu/handle/1793/84843",NULL,"Python",0,0,0,0,1,NULL,NULL,2000,0,0,2024
28159262,"BeMoreWisconsin","jthigpen/BeMoreWisconsin",55961,"https://github.com/jthigpen/BeMoreWisconsin","Chrome Extension that Encourages you to Be More Wisconsin",NULL,"JavaScript",1,1,0,0,1,"wtfpl","Do What The F*ck You Want To Public License",142,0,0,2014
316076172,"benfords_election","michaelrinderle/benfords_election",11905488,"https://github.com/michaelrinderle/benfords_election","Applying Benford`s Law To Wisconsin Open Elections Data",NULL,"C#",0,0,0,0,1,NULL,NULL,1392,1,0,2020
148560294,"best-towing-oshkosh-wisconsin-54901-54902-54904","ninjabombseo/best-towing-oshkosh-wisconsin-54901-54902-54904",39530085,"https://github.com/ninjabombseo/best-towing-oshkosh-wisconsin-54901-54902-54904",NULL,NULL,"HTML",0,0,0,0,1,NULL,NULL,49,0,0,2018
235719365,"bestlist","kingb29/bestlist",44446718,"https://github.com/kingb29/bestlist","An unfinished app I started to learn the basics of android studio in Mobile App Development at University of Wisconsin Oshkosh",NULL,"Java",0,0,0,0,1,NULL,NULL,366,0,0,2020
143332498,"big-data-wisconsin-2018-demo","KevinMellott91/big-data-wisconsin-2018-demo",6477529,"https://github.com/KevinMellott91/big-data-wisconsin-2018-demo","Contains the demo materials pertaining to https://2018.bigdatawisconsin.org/sessions/how-to-use-millions-of-mobile-activity-logs-to-understand-our-customers-in-real-time/ ",NULL,"Scala",0,0,0,0,1,"mit","MIT License",1082,0,0,2018
104675057,"BigDataSystems","tarunbansal/BigDataSystems",1046802,"https://github.com/tarunbansal/BigDataSystems","Share code for assignments and project related to CS744 Big Data Systems course done at University of Wisconsin Madison during Fall 2017",NULL,"Java",0,0,1,0,1,NULL,NULL,471,0,0,2017
